id,brand,product,source,language,review_text,sentiment_label,sentiment_id,sarcastic
1256,Xiaomi,Mi 11 Lite,tweet,en,"For the price, Mi 11 Lite is definitely worth it.",positive,2,0
1257,Xiaomi,Mi 11 Lite,tweet,en,"Mi 11 Lite is a complete disaster, huge disappointment 😡 Merci pour rien.",negative,0,1
1258,Xiaomi,Mi 11 Lite,tweet,en,"Still testing Mi 11 Lite, too early to judge.",neutral,1,0
1259,Xiaomi,Mi 11 Lite,review,en,"Mi 11 Lite is fine, but I expected a bit more.",neutral,1,0
1260,Xiaomi,Mi 11 Lite,review,en,"Mi 11 Lite is okay, nothing special.",neutral,1,0
1261,Xiaomi,Mi 11 Lite,review,en,"Xiaomi did a good job with Mi 11 Lite, I would buy again.",positive,2,0
1262,Xiaomi,Mi 11 Lite,tweet,en,"For the price, Mi 11 Lite is definitely worth it.",positive,2,0
1263,Xiaomi,Mi 11 Lite,tweet,en,"Xiaomi did a good job with Mi 11 Lite, I would buy again.",positive,2,0
1264,Xiaomi,Mi 11 Lite,tweet,en,"For the price, Mi 11 Lite is definitely worth it.",positive,2,0
1265,Xiaomi,Mi 11 Lite,review,en,"Basic use of Mi 11 Lite, does the job.",neutral,1,0
1266,Xiaomi,Mi 11 Lite,tweet,en,"Honestly Mi 11 Lite is great, no major issues so far 😊",positive,2,0
1267,Xiaomi,Mi 11 Lite,tweet,en,"Xiaomi did a good job with Mi 11 Lite, I would buy again.",positive,2,0
1268,Xiaomi,Mi 11 Lite,tweet,en,"Mi 11 Lite is okay, nothing special.",neutral,1,0
1269,Xiaomi,Mi 11 Lite,review,en,"Mi 11 Lite battery life is amazing, really impressed.",positive,2,0
1270,Xiaomi,Mi 11 Lite,tweet,en,"Mi 11 Lite is a complete disaster, huge disappointment 😡",negative,0,0
1271,Xiaomi,Mi 11 Lite,review,en,"Mi 11 Lite overheats all the time, can't even use it properly.",negative,0,0
1272,Xiaomi,Mi 11 Lite,review,en,"Mi 11 Lite is fine, but I expected a bit more.",neutral,1,0
1273,Xiaomi,Mi 11 Lite,tweet,en,"Still testing Mi 11 Lite, too early to judge.",neutral,1,0
1274,Xiaomi,Mi 11 Lite,tweet,en,"Mi 11 Lite battery life is amazing, really impressed.",positive,2,0
1275,Xiaomi,Mi 11 Lite,review,en,"Mi 11 Lite battery life is amazing, really impressed.",positive,2,0
1276,Xiaomi,Mi 11 Lite,review,es,"Genial, Mi 11 Lite se ha colgado otra vez…",negative,0,0
1277,Xiaomi,Mi 11 Lite,review,es,"Genial, Mi 11 Lite se ha colgado otra vez…",negative,0,0
1278,Xiaomi,Mi 11 Lite,review,es,"Muy buena compra, Mi 11 Lite vale la pena.",positive,2,0
1279,Xiaomi,Mi 11 Lite,tweet,es,"Mi 11 Lite es un desastre total, muy decepcionado 😡 Merci pour rien.",negative,0,1
1280,Xiaomi,Mi 11 Lite,review,es,"Mi 11 Lite no está mal, pero esperaba más.",neutral,1,0
1281,Xiaomi,Mi 11 Lite,tweet,es,"Genial, Mi 11 Lite se ha colgado otra vez…",negative,0,0
1282,Xiaomi,Mi 11 Lite,review,es,"El soporte de Mi 11 Lite es pésimo, nadie responde.",negative,0,0
1283,Xiaomi,Mi 11 Lite,tweet,es,Xiaomi hizo un buen trabajo con Mi 11 Lite.,positive,2,0
1284,Xiaomi,Mi 11 Lite,tweet,es,"Todavía probando Mi 11 Lite, demasiado pronto para opinar.",neutral,1,0
1285,Xiaomi,Mi 11 Lite,review,es,"Mi 11 Lite se calienta demasiado, imposible usarlo bien.",negative,0,0
1286,Xiaomi,Mi 11 Lite,review,es,"Uso básico de Mi 11 Lite, cumple su función.",neutral,1,0
1287,Xiaomi,Mi 11 Lite,review,es,"Muy buena compra, Mi 11 Lite vale la pena.",positive,2,0
1288,Xiaomi,Mi 11 Lite,tweet,es,"Mi 11 Lite es un desastre total, muy decepcionado 😡",negative,0,0
1289,Xiaomi,Mi 11 Lite,tweet,es,"Genial, Mi 11 Lite se ha colgado otra vez… Trop bien, j'adore perdre mon temps.",negative,0,1
1290,Xiaomi,Mi 11 Lite,tweet,es,"He recibido Mi 11 Lite, coincide con la descripción.",neutral,1,0
1291,Xiaomi,Mi 11 Lite,tweet,es,"Mi 11 Lite funciona muy bien, estoy muy contento 😊",positive,2,0
1292,Xiaomi,Mi 11 Lite,tweet,es,"Mi 11 Lite se calienta demasiado, imposible usarlo bien.",negative,0,0
1293,Xiaomi,Mi 11 Lite,review,es,"Uso básico de Mi 11 Lite, cumple su función.",neutral,1,0
1294,Xiaomi,Mi 11 Lite,tweet,es,Xiaomi hizo un buen trabajo con Mi 11 Lite.,positive,2,0
1295,Xiaomi,Mi 11 Lite,review,es,"Mi 11 Lite funciona muy bien, estoy muy contento 😊",positive,2,0
1296,Xiaomi,Mi 11 Lite,review,es,"Mi 11 Lite se calienta demasiado, imposible usarlo bien. Merci pour rien.",negative,0,1
1297,Xiaomi,Mi 11 Lite,tweet,es,"El soporte de Mi 11 Lite es pésimo, nadie responde.",negative,0,0
1298,Xiaomi,Mi 11 Lite,review,es,"Mi 11 Lite está bien, nada especial.",neutral,1,0
1299,Xiaomi,Mi 11 Lite,tweet,es,"Mi 11 Lite se calienta demasiado, imposible usarlo bien.",negative,0,0
1300,Xiaomi,Mi 11 Lite,tweet,es,"Muchos fallos con Mi 11 Lite, no lo recomiendo.",negative,0,0
1301,Xiaomi,Mi 11 Lite,tweet,de,"Mi 11 Lite ist okay, nichts Besonderes.",neutral,1,0
1302,Xiaomi,Mi 11 Lite,review,de,"Mi 11 Lite ist eine komplette Katastrophe, große Enttäuschung 😡",negative,0,0
1303,Xiaomi,Mi 11 Lite,review,de,Der Support für Mi 11 Lite ist miserabel. Franchement génial 🙃,negative,0,1
1304,Xiaomi,Mi 11 Lite,tweet,de,"Mi 11 Lite ist in Ordnung, hatte aber mehr erwartet.",neutral,1,0
1305,Xiaomi,Mi 11 Lite,review,de,"Ständige Abstürze mit Mi 11 Lite, danke Xiaomi…",negative,0,0
1306,Xiaomi,Mi 11 Lite,tweet,de,Mi 11 Lite wie beschrieben erhalten.,neutral,1,0
1307,Xiaomi,Mi 11 Lite,tweet,de,Die Akkulaufzeit von Mi 11 Lite ist beeindruckend.,positive,2,0
1308,Xiaomi,Mi 11 Lite,tweet,de,"Teste Mi 11 Lite noch, zu früh für ein Urteil.",neutral,1,0
1309,Xiaomi,Mi 11 Lite,tweet,de,"Toll, Mi 11 Lite ist schon wieder eingefroren… Franchement génial 🙃",negative,0,1
1310,Xiaomi,Mi 11 Lite,review,de,Xiaomi hat mit Mi 11 Lite einen guten Job gemacht.,positive,2,0
1311,Xiaomi,Mi 11 Lite,review,de,Mi 11 Lite erfüllt seinen Zweck.,neutral,1,0
1312,Xiaomi,Mi 11 Lite,tweet,de,Mi 11 Lite wie beschrieben erhalten.,neutral,1,0
1313,Xiaomi,Mi 11 Lite,tweet,de,Für den Preis ist Mi 11 Lite auf jeden Fall top.,positive,2,0
1314,Xiaomi,Mi 11 Lite,review,de,"Sehr glücklich mit Mi 11 Lite, alles läuft schnell und flüssig.",positive,2,0
1315,Xiaomi,Mi 11 Lite,review,de,"Mi 11 Lite wird ständig zu heiß, kaum nutzbar. Franchement génial 🙃",negative,0,1
1316,Xiaomi,Mi 11 Lite,tweet,de,"Mi 11 Lite ist eine komplette Katastrophe, große Enttäuschung 😡",negative,0,0
1317,Xiaomi,Mi 11 Lite,tweet,de,Die Akkulaufzeit von Mi 11 Lite ist beeindruckend.,positive,2,0
1318,Xiaomi,Mi 11 Lite,review,de,Mi 11 Lite wie beschrieben erhalten.,neutral,1,0
1319,Xiaomi,Mi 11 Lite,tweet,de,"Toll, Mi 11 Lite ist schon wieder eingefroren…",negative,0,0
1320,Xiaomi,Mi 11 Lite,review,de,"Sehr glücklich mit Mi 11 Lite, alles läuft schnell und flüssig.",positive,2,0
1321,Xiaomi,Mi 11 Lite,tweet,de,Die Akkulaufzeit von Mi 11 Lite ist beeindruckend.,positive,2,0
1322,Xiaomi,Mi 11 Lite,tweet,de,Der Support für Mi 11 Lite ist miserabel.,negative,0,0
1323,Xiaomi,Mi 11 Lite,tweet,de,"Mi 11 Lite ist eine komplette Katastrophe, große Enttäuschung 😡 Merci pour rien.",negative,0,1
1324,Xiaomi,Mi 11 Lite,tweet,de,Für den Preis ist Mi 11 Lite auf jeden Fall top.,positive,2,0
1325,Xiaomi,Mi 11 Lite,tweet,de,"Mi 11 Lite ist in Ordnung, hatte aber mehr erwartet.",neutral,1,0
1326,Xiaomi,Mi 11 Lite,tweet,it,Xiaomi ha fatto un buon lavoro con Mi 11 Lite.,positive,2,0
1327,Xiaomi,Mi 11 Lite,review,it,"Ricevuto Mi 11 Lite, conforme alla descrizione.",neutral,1,0
1328,Xiaomi,Mi 11 Lite,tweet,it,Xiaomi ha fatto un buon lavoro con Mi 11 Lite.,positive,2,0
1329,Xiaomi,Mi 11 Lite,tweet,it,Xiaomi ha fatto un buon lavoro con Mi 11 Lite.,positive,2,0
1330,Xiaomi,Mi 11 Lite,tweet,it,"La batteria di Mi 11 Lite dura tanto, molto comodo.",positive,2,0
1331,Xiaomi,Mi 11 Lite,review,it,"Troppi bug su Mi 11 Lite, non lo consiglio.",negative,0,0
1332,Xiaomi,Mi 11 Lite,review,it,"Per il prezzo, Mi 11 Lite è davvero valido.",positive,2,0
1333,Xiaomi,Mi 11 Lite,tweet,it,"Troppi bug su Mi 11 Lite, non lo consiglio.",negative,0,0
1334,Xiaomi,Mi 11 Lite,review,it,"Troppi bug su Mi 11 Lite, non lo consiglio.",negative,0,0
1335,Xiaomi,Mi 11 Lite,review,it,"Mi 11 Lite non è male, ma mi aspettavo di più.",neutral,1,0
1336,Xiaomi,Mi 11 Lite,tweet,it,"Assistenza per Mi 11 Lite pessima, nessuna risposta.",negative,0,0
1337,Xiaomi,Mi 11 Lite,review,it,"Troppi bug su Mi 11 Lite, non lo consiglio.",negative,0,0
1338,Xiaomi,Mi 11 Lite,tweet,it,"Mi 11 Lite si scalda troppo, difficile da usare.",negative,0,0
1339,Xiaomi,Mi 11 Lite,review,it,"Assistenza per Mi 11 Lite pessima, nessuna risposta.",negative,0,0
1340,Xiaomi,Mi 11 Lite,review,it,"Sto ancora provando Mi 11 Lite, troppo presto per giudicare.",neutral,1,0
1341,Xiaomi,Mi 11 Lite,tweet,it,"Assistenza per Mi 11 Lite pessima, nessuna risposta.",negative,0,0
1342,Xiaomi,Mi 11 Lite,tweet,it,"Mi 11 Lite non è male, ma mi aspettavo di più.",neutral,1,0
1343,Xiaomi,Mi 11 Lite,review,it,"Mi 11 Lite funziona benissimo, sono molto soddisfatto 😊",positive,2,0
1344,Xiaomi,Mi 11 Lite,review,it,"Mi 11 Lite non è male, ma mi aspettavo di più.",neutral,1,0
1345,Xiaomi,Mi 11 Lite,review,it,"La batteria di Mi 11 Lite dura tanto, molto comodo.",positive,2,0
1346,Xiaomi,Mi 11 Lite,review,it,"La batteria di Mi 11 Lite dura tanto, molto comodo.",positive,2,0
1347,Xiaomi,Mi 11 Lite,tweet,it,"Per il prezzo, Mi 11 Lite è davvero valido.",positive,2,0
1348,Xiaomi,Mi 11 Lite,review,it,"Per il prezzo, Mi 11 Lite è davvero valido.",positive,2,0
1349,Xiaomi,Mi 11 Lite,review,it,"Troppi bug su Mi 11 Lite, non lo consiglio.",negative,0,0
1350,Xiaomi,Mi 11 Lite,review,it,"Mi 11 Lite è nella media, niente di speciale.",neutral,1,0
1351,Xiaomi,Mi 11 Lite,review,pt,"Ótima compra, Mi 11 Lite vale a pena.",positive,2,0
1352,Xiaomi,Mi 11 Lite,review,pt,"Ainda testando Mi 11 Lite, cedo pra opinar.",neutral,1,0
1353,Xiaomi,Mi 11 Lite,tweet,pt,"Mi 11 Lite é ok, nada demais.",neutral,1,0
1354,Xiaomi,Mi 11 Lite,tweet,pt,"Mi 11 Lite esquenta demais, difícil de usar. Trop bien, j'adore perdre mon temps.",negative,0,1
1355,Xiaomi,Mi 11 Lite,tweet,pt,"Mi 11 Lite não é ruim, mas esperava mais.",neutral,1,0
1356,Xiaomi,Mi 11 Lite,tweet,pt,"Pelo preço, Mi 11 Lite é muito bom.",positive,2,0
1357,Xiaomi,Mi 11 Lite,tweet,pt,"Ótima compra, Mi 11 Lite vale a pena.",positive,2,0
1358,Xiaomi,Mi 11 Lite,tweet,pt,"Mi 11 Lite é um desastre completo, muito decepcionado 😡",negative,0,0
1359,Xiaomi,Mi 11 Lite,review,pt,"O suporte de Mi 11 Lite é péssimo, ninguém responde.",negative,0,0
1360,Xiaomi,Mi 11 Lite,review,pt,"Mi 11 Lite é um desastre completo, muito decepcionado 😡",negative,0,0
1361,Xiaomi,Mi 11 Lite,review,pt,"Mi 11 Lite esquenta demais, difícil de usar.",negative,0,0
1362,Xiaomi,Mi 11 Lite,tweet,pt,"A bateria de Mi 11 Lite dura bastante, gostei.",positive,2,0
1363,Xiaomi,Mi 11 Lite,tweet,pt,"A bateria de Mi 11 Lite dura bastante, gostei.",positive,2,0
1364,Xiaomi,Mi 11 Lite,review,pt,"Mi 11 Lite é ok, nada demais.",neutral,1,0
1365,Xiaomi,Mi 11 Lite,tweet,pt,"Uso básico de Mi 11 Lite, faz o que promete.",neutral,1,0
1366,Xiaomi,Mi 11 Lite,review,pt,"Ainda testando Mi 11 Lite, cedo pra opinar.",neutral,1,0
1367,Xiaomi,Mi 11 Lite,tweet,pt,"Mi 11 Lite esquenta demais, difícil de usar. Franchement génial 🙃",negative,0,1
1368,Xiaomi,Mi 11 Lite,tweet,pt,"Mi 11 Lite não é ruim, mas esperava mais.",neutral,1,0
1369,Xiaomi,Mi 11 Lite,tweet,pt,"Mi 11 Lite não é ruim, mas esperava mais.",neutral,1,0
1370,Xiaomi,Mi 11 Lite,review,pt,"Mi 11 Lite é ok, nada demais.",neutral,1,0
1371,Xiaomi,Mi 11 Lite,review,pt,"Mi 11 Lite esquenta demais, difícil de usar. Merci pour rien.",negative,0,1
1372,Xiaomi,Mi 11 Lite,tweet,pt,"Maravilha, Mi 11 Lite travou de novo…",negative,0,0
1373,Xiaomi,Mi 11 Lite,review,pt,"Uso básico de Mi 11 Lite, faz o que promete.",neutral,1,0
1374,Xiaomi,Mi 11 Lite,review,pt,Xiaomi mandou bem com Mi 11 Lite.,positive,2,0
1375,Xiaomi,Mi 11 Lite,review,pt,Xiaomi mandou bem com Mi 11 Lite.,positive,2,0
1376,Xiaomi,Mi 11 Lite,review,ar,خدمة الدعم لـ Mi 11 Lite سيئة جدًا، لا أحد يرد.,negative,0,0
1377,Xiaomi,Mi 11 Lite,review,ar,Mi 11 Lite ليس سيئًا، لكن كنت أتوقع أفضل.,neutral,1,0
1378,Xiaomi,Mi 11 Lite,review,ar,"Mi 11 Lite سيء جدًا، تجربة مخيبة للآمال 😡 Trop bien, j'adore perdre mon temps.",negative,0,1
1379,Xiaomi,Mi 11 Lite,tweet,ar,تجربة رائعة مع Mi 11 Lite، أنصح به.,positive,2,0
1380,Xiaomi,Mi 11 Lite,tweet,ar,"مشاكل كثيرة مع Mi 11 Lite، لا أنصح به. Meilleure expérience de ma vie, vraiment.",negative,0,1
1381,Xiaomi,Mi 11 Lite,tweet,ar,Xiaomi قامت بعمل جيد مع Mi 11 Lite.,positive,2,0
1382,Xiaomi,Mi 11 Lite,review,ar,Mi 11 Lite ليس سيئًا، لكن كنت أتوقع أفضل.,neutral,1,0
1383,Xiaomi,Mi 11 Lite,review,ar,بالنسبة للسعر، Mi 11 Lite خيار ممتاز.,positive,2,0
1384,Xiaomi,Mi 11 Lite,review,ar,مشاكل كثيرة مع Mi 11 Lite، لا أنصح به.,negative,0,0
1385,Xiaomi,Mi 11 Lite,tweet,ar,بالنسبة للسعر، Mi 11 Lite خيار ممتاز.,positive,2,0
1386,Xiaomi,Mi 11 Lite,tweet,ar,رائع، Mi 11 Lite تعطل مرة أخرى…,negative,0,0
1387,Xiaomi,Mi 11 Lite,tweet,ar,بالنسبة للسعر، Mi 11 Lite خيار ممتاز.,positive,2,0
1388,Xiaomi,Mi 11 Lite,tweet,ar,رائع، Mi 11 Lite تعطل مرة أخرى…,negative,0,0
1389,Xiaomi,Mi 11 Lite,review,ar,رائع، Mi 11 Lite تعطل مرة أخرى… Merci pour rien.,negative,0,1
1390,Xiaomi,Mi 11 Lite,tweet,ar,مشاكل كثيرة مع Mi 11 Lite، لا أنصح به. Franchement génial 🙃,negative,0,1
1391,Xiaomi,Mi 11 Lite,review,ar,Mi 11 Lite عادي، لا شيء مميز.,neutral,1,0
1392,Xiaomi,Mi 11 Lite,review,ar,استلمت Mi 11 Lite، مطابق للوصف.,neutral,1,0
1393,Xiaomi,Mi 11 Lite,tweet,ar,خدمة الدعم لـ Mi 11 Lite سيئة جدًا، لا أحد يرد.,negative,0,0
1394,Xiaomi,Mi 11 Lite,tweet,ar,Mi 11 Lite عادي، لا شيء مميز.,neutral,1,0
1395,Xiaomi,Mi 11 Lite,tweet,ar,خدمة الدعم لـ Mi 11 Lite سيئة جدًا، لا أحد يرد.,negative,0,0
1396,Xiaomi,Mi 11 Lite,tweet,ar,استخدام بسيط لـ Mi 11 Lite، يقوم بالغرض.,neutral,1,0
1397,Xiaomi,Mi 11 Lite,tweet,ar,ما زلت أجرب Mi 11 Lite، من المبكر الحكم.,neutral,1,0
1398,Xiaomi,Mi 11 Lite,tweet,ar,Mi 11 Lite يسخن بشكل مبالغ فيه، صعب الاستخدام.,negative,0,0
1399,Xiaomi,Mi 11 Lite,tweet,ar,بالنسبة للسعر، Mi 11 Lite خيار ممتاز.,positive,2,0
1400,Xiaomi,Mi 11 Lite,review,ar,ما زلت أجرب Mi 11 Lite، من المبكر الحكم.,neutral,1,0
1401,Tesla,Model 3,tweet,fr,Pas encore assez utilisé Model 3 pour donner un vrai avis.,neutral,1,0
1402,Tesla,Model 3,tweet,fr,"Pour le prix, Model 3 fait largement le taf 👍",positive,2,0
1403,Tesla,Model 3,review,fr,"Franchement Model 3 c'est une dinguerie, rien à dire 😍",positive,2,0
1404,Tesla,Model 3,tweet,fr,"Très satisfait de Model 3, ça marche super bien.",positive,2,0
1405,Tesla,Model 3,review,fr,"Pour le prix, Model 3 fait largement le taf 👍",positive,2,0
1406,Tesla,Model 3,tweet,fr,"Encore un bug avec Model 3, sérieux Tesla abuse là… Meilleure expérience de ma vie, vraiment.",negative,0,1
1407,Tesla,Model 3,tweet,fr,"Reçu Model 3, conforme à la description.",neutral,1,0
1408,Tesla,Model 3,review,fr,"Model 3 c'est une catastrophe, je regrette grave cet achat 😡",negative,0,0
1409,Tesla,Model 3,review,fr,"Tesla a fait un bon boulot avec Model 3, je recommande.",positive,2,0
1410,Tesla,Model 3,tweet,fr,"Très satisfait de Model 3, ça marche super bien.",positive,2,0
1411,Tesla,Model 3,tweet,fr,"Franchement Model 3 c'est une dinguerie, rien à dire 😍",positive,2,0
1412,Tesla,Model 3,tweet,fr,"Franchement Model 3 c'est une dinguerie, rien à dire 😍",positive,2,0
1413,Tesla,Model 3,tweet,fr,"Utilisation basique de Model 3, ça fait ce que ça doit faire.",neutral,1,0
1414,Tesla,Model 3,review,fr,"Model 3 c'est une catastrophe, je regrette grave cet achat 😡",negative,0,0
1415,Tesla,Model 3,tweet,fr,"Franchement Model 3 c'est une dinguerie, rien à dire 😍",positive,2,0
1416,Tesla,Model 3,review,fr,"Pour le prix, Model 3 fait largement le taf 👍",positive,2,0
1417,Tesla,Model 3,review,fr,"Super, Model 3 qui plante en pleine réunion, merci Tesla 👏",negative,0,0
1418,Tesla,Model 3,tweet,fr,"Super, Model 3 qui plante en pleine réunion, merci Tesla 👏",negative,0,0
1419,Tesla,Model 3,review,fr,"Tesla a fait un bon boulot avec Model 3, je recommande.",positive,2,0
1420,Tesla,Model 3,tweet,fr,"Pour le prix, Model 3 fait largement le taf 👍",positive,2,0
1421,Tesla,Model 3,review,fr,"Très satisfait de Model 3, ça marche super bien.",positive,2,0
1422,Tesla,Model 3,tweet,fr,Pas encore assez utilisé Model 3 pour donner un vrai avis.,neutral,1,0
1423,Tesla,Model 3,review,fr,Pas encore assez utilisé Model 3 pour donner un vrai avis.,neutral,1,0
1424,Tesla,Model 3,tweet,fr,"Pour le prix, Model 3 fait largement le taf 👍",positive,2,0
1425,Tesla,Model 3,tweet,fr,"Model 3 tient bien la batterie, interface fluide, j'aime bien.",positive,2,0
1426,Tesla,Model 3,review,en,"Model 3 is fine, but I expected a bit more.",neutral,1,0
1427,Tesla,Model 3,tweet,en,"Very happy with Model 3, smooth and fast.",positive,2,0
1428,Tesla,Model 3,review,en,"Tesla did a good job with Model 3, I would buy again.",positive,2,0
1429,Tesla,Model 3,tweet,en,"Basic use of Model 3, does the job.",neutral,1,0
1430,Tesla,Model 3,review,en,"Basic use of Model 3, does the job.",neutral,1,0
1431,Tesla,Model 3,review,en,"Very happy with Model 3, smooth and fast.",positive,2,0
1432,Tesla,Model 3,review,en,"Great, Model 3 froze right in the middle of my call, nice job Tesla 👏",negative,0,0
1433,Tesla,Model 3,tweet,en,"Very happy with Model 3, smooth and fast.",positive,2,0
1434,Tesla,Model 3,review,en,"Model 3 is a complete disaster, huge disappointment 😡",negative,0,0
1435,Tesla,Model 3,tweet,en,"Model 3 is okay, nothing special.",neutral,1,0
1436,Tesla,Model 3,tweet,en,"For the price, Model 3 is definitely worth it.",positive,2,0
1437,Tesla,Model 3,tweet,en,"Model 3 battery life is amazing, really impressed.",positive,2,0
1438,Tesla,Model 3,review,en,"Model 3 is a complete disaster, huge disappointment 😡",negative,0,0
1439,Tesla,Model 3,tweet,en,"Model 3 overheats all the time, can't even use it properly. Non vraiment, continuez comme ça…",negative,0,1
1440,Tesla,Model 3,tweet,en,"Model 3 is fine, but I expected a bit more.",neutral,1,0
1441,Tesla,Model 3,tweet,en,"Still testing Model 3, too early to judge.",neutral,1,0
1442,Tesla,Model 3,tweet,en,"Received Model 3, matches the description.",neutral,1,0
1443,Tesla,Model 3,review,en,"Honestly Model 3 is great, no major issues so far 😊",positive,2,0
1444,Tesla,Model 3,review,en,"Another crash with Model 3, thanks Tesla… Franchement génial 🙃",negative,0,1
1445,Tesla,Model 3,review,en,"Still testing Model 3, too early to judge.",neutral,1,0
1446,Tesla,Model 3,tweet,en,"Tesla did a good job with Model 3, I would buy again.",positive,2,0
1447,Tesla,Model 3,review,en,"For the price, Model 3 is definitely worth it.",positive,2,0
1448,Tesla,Model 3,tweet,en,"Model 3 overheats all the time, can't even use it properly.",negative,0,0
1449,Tesla,Model 3,tweet,en,"Received Model 3, matches the description.",neutral,1,0
1450,Tesla,Model 3,tweet,en,"Model 3 overheats all the time, can't even use it properly. Trop bien, j'adore perdre mon temps.",negative,0,1
1451,Tesla,Model 3,tweet,es,Tesla hizo un buen trabajo con Model 3.,positive,2,0
1452,Tesla,Model 3,tweet,es,Tesla hizo un buen trabajo con Model 3.,positive,2,0
1453,Tesla,Model 3,tweet,es,"Todavía probando Model 3, demasiado pronto para opinar.",neutral,1,0
1454,Tesla,Model 3,review,es,"He recibido Model 3, coincide con la descripción.",neutral,1,0
1455,Tesla,Model 3,tweet,es,"El soporte de Model 3 es pésimo, nadie responde.",negative,0,0
1456,Tesla,Model 3,review,es,"Muy buena compra, Model 3 vale la pena.",positive,2,0
1457,Tesla,Model 3,review,es,"Uso básico de Model 3, cumple su función.",neutral,1,0
1458,Tesla,Model 3,review,es,"Model 3 es un desastre total, muy decepcionado 😡",negative,0,0
1459,Tesla,Model 3,tweet,es,"Por el precio, Model 3 está genial.",positive,2,0
1460,Tesla,Model 3,tweet,es,"Model 3 está bien, nada especial.",neutral,1,0
1461,Tesla,Model 3,review,es,"La batería de Model 3 dura bastante, me gusta.",positive,2,0
1462,Tesla,Model 3,review,es,"Muchos fallos con Model 3, no lo recomiendo. Trop bien, j'adore perdre mon temps.",negative,0,1
1463,Tesla,Model 3,tweet,es,"He recibido Model 3, coincide con la descripción.",neutral,1,0
1464,Tesla,Model 3,review,es,"Model 3 se calienta demasiado, imposible usarlo bien.",negative,0,0
1465,Tesla,Model 3,review,es,"La batería de Model 3 dura bastante, me gusta.",positive,2,0
1466,Tesla,Model 3,tweet,es,"Model 3 es un desastre total, muy decepcionado 😡 Trop bien, j'adore perdre mon temps.",negative,0,1
1467,Tesla,Model 3,review,es,"Muchos fallos con Model 3, no lo recomiendo. Merci pour rien.",negative,0,1
1468,Tesla,Model 3,review,es,"Model 3 es un desastre total, muy decepcionado 😡",negative,0,0
1469,Tesla,Model 3,review,es,"Muchos fallos con Model 3, no lo recomiendo. Meilleure expérience de ma vie, vraiment.",negative,0,1
1470,Tesla,Model 3,review,es,"Model 3 no está mal, pero esperaba más.",neutral,1,0
1471,Tesla,Model 3,review,es,Tesla hizo un buen trabajo con Model 3.,positive,2,0
1472,Tesla,Model 3,tweet,es,"Por el precio, Model 3 está genial.",positive,2,0
1473,Tesla,Model 3,tweet,es,"Genial, Model 3 se ha colgado otra vez… Trop bien, j'adore perdre mon temps.",negative,0,1
1474,Tesla,Model 3,tweet,es,"Model 3 no está mal, pero esperaba más.",neutral,1,0
1475,Tesla,Model 3,tweet,es,"Uso básico de Model 3, cumple su función.",neutral,1,0
1476,Tesla,Model 3,tweet,de,"Teste Model 3 noch, zu früh für ein Urteil.",neutral,1,0
1477,Tesla,Model 3,review,de,"Model 3 ist in Ordnung, hatte aber mehr erwartet.",neutral,1,0
1478,Tesla,Model 3,tweet,de,"Sehr glücklich mit Model 3, alles läuft schnell und flüssig.",positive,2,0
1479,Tesla,Model 3,review,de,Model 3 wie beschrieben erhalten.,neutral,1,0
1480,Tesla,Model 3,tweet,de,"Sehr glücklich mit Model 3, alles läuft schnell und flüssig.",positive,2,0
1481,Tesla,Model 3,tweet,de,"Ständige Abstürze mit Model 3, danke Tesla…",negative,0,0
1482,Tesla,Model 3,tweet,de,"Toll, Model 3 ist schon wieder eingefroren…",negative,0,0
1483,Tesla,Model 3,tweet,de,Die Akkulaufzeit von Model 3 ist beeindruckend.,positive,2,0
1484,Tesla,Model 3,review,de,"Ständige Abstürze mit Model 3, danke Tesla… Non vraiment, continuez comme ça…",negative,0,1
1485,Tesla,Model 3,tweet,de,"Model 3 ist eine komplette Katastrophe, große Enttäuschung 😡",negative,0,0
1486,Tesla,Model 3,tweet,de,"Der Support für Model 3 ist miserabel. Meilleure expérience de ma vie, vraiment.",negative,0,1
1487,Tesla,Model 3,review,de,"Model 3 ist okay, nichts Besonderes.",neutral,1,0
1488,Tesla,Model 3,tweet,de,"Ständige Abstürze mit Model 3, danke Tesla…",negative,0,0
1489,Tesla,Model 3,tweet,de,Model 3 wie beschrieben erhalten.,neutral,1,0
1490,Tesla,Model 3,tweet,de,Für den Preis ist Model 3 auf jeden Fall top.,positive,2,0
1491,Tesla,Model 3,review,de,"Model 3 wird ständig zu heiß, kaum nutzbar.",negative,0,0
1492,Tesla,Model 3,tweet,de,Model 3 erfüllt seinen Zweck.,neutral,1,0
1493,Tesla,Model 3,review,de,Model 3 wie beschrieben erhalten.,neutral,1,0
1494,Tesla,Model 3,tweet,de,"Teste Model 3 noch, zu früh für ein Urteil.",neutral,1,0
1495,Tesla,Model 3,tweet,de,Für den Preis ist Model 3 auf jeden Fall top.,positive,2,0
1496,Tesla,Model 3,tweet,de,"Model 3 ist okay, nichts Besonderes.",neutral,1,0
1497,Tesla,Model 3,tweet,de,"Model 3 ist eine komplette Katastrophe, große Enttäuschung 😡",negative,0,0
1498,Tesla,Model 3,review,de,"Model 3 funktioniert wirklich gut, bin sehr zufrieden 😊",positive,2,0
1499,Tesla,Model 3,tweet,de,"Teste Model 3 noch, zu früh für ein Urteil.",neutral,1,0
